n_trades,win_rate,avg_trade,profit_factor,cagr,sharpe,sortino,max_dd,exposure,worst_trade,worst_year,trades_per_year,market,filter,stop,cost,data_start,data_end
6,0.5,0.024581662621167347,9.906701191671036,0.03637117603315687,0.8819572467362612,18.566924496569495,-0.004988035704778904,0.008241758241758242,-0.007720991295248036,-0.007720991295248059,1.5051510989010988,SPY,E_close_lt_sma180,stop_10pct,2x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,1x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,2x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,1x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,2x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,1x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,2x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,1x,2022-09-21,2026-09-16
0,,,,,,,,,,,,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,2x,2022-09-21,2026-09-16
44,0.5681818181818182,0.0027620594393339797,2.097658857281999,0.03037055289282309,0.933934302898523,2.752003286363591,-0.022999690194685507,0.061126373626373624,-0.014105874575823062,0.002299983423766916,11.037774725274724,SPY,G_close_gt_sma180_control,no_stop,1x,2022-09-21,2026-09-16
44,0.5454545454545454,0.002362059439333981,1.876427289422052,0.025842526065922522,0.7986824267660207,2.242104950651027,-0.02379027941859979,0.061126373626373624,-0.014505874575823063,-0.003297580846413295,11.037774725274724,SPY,G_close_gt_sma180_control,no_stop,2x,2022-09-21,2026-09-16
44,0.5681818181818182,0.0024168451502496785,1.844598057376744,0.02640109153879866,0.7756247074795178,1.7262178423820969,-0.02553767218105707,0.06043956043956044,-0.02040000000000002,0.002299983423766916,11.037774725274724,SPY,G_close_gt_sma180_control,stop_2pct,1x,2022-09-21,2026-09-16
44,0.5454545454545454,0.0020168451502496788,1.6633672601037897,0.021888909820746205,0.6472549263374552,1.4055814903096908,-0.02671672369542044,0.06043956043956044,-0.020800000000000016,-0.003297580846413295,11.037774725274724,SPY,G_close_gt_sma180_control,stop_2pct,2x,2022-09-21,2026-09-16
44,0.5681818181818182,0.0027620594393339797,2.097658857281999,0.03037055289282309,0.933934302898523,2.752003286363591,-0.022999690194685507,0.061126373626373624,-0.014105874575823062,0.002299983423766916,11.037774725274724,SPY,G_close_gt_sma180_control,stop_5pct,1x,2022-09-21,2026-09-16
44,0.5454545454545454,0.002362059439333981,1.876427289422052,0.025842526065922522,0.7986824267660207,2.242104950651027,-0.02379027941859979,0.061126373626373624,-0.014505874575823063,-0.003297580846413295,11.037774725274724,SPY,G_close_gt_sma180_control,stop_5pct,2x,2022-09-21,2026-09-16
44,0.5681818181818182,0.0027620594393339797,2.097658857281999,0.03037055289282309,0.933934302898523,2.752003286363591,-0.022999690194685507,0.061126373626373624,-0.014105874575823062,0.002299983423766916,11.037774725274724,SPY,G_close_gt_sma180_control,stop_10pct,1x,2022-09-21,2026-09-16
44,0.5454545454545454,0.002362059439333981,1.876427289422052,0.025842526065922522,0.7986824267660207,2.242104950651027,-0.02379027941859979,0.061126373626373624,-0.014505874575823063,-0.003297580846413295,11.037774725274724,SPY,G_close_gt_sma180_control,stop_10pct,2x,2022-09-21,2026-09-16
86,0.5813953488372093,0.0001890989622783757,1.0517212470092645,0.003074439914012128,0.09013035562438013,0.12811672776823851,-0.053138422860067536,0.11980609418282548,-0.026580836707152545,-0.02967901476452972,21.753116343490305,FTSE100,A_none,no_stop,1x,2022-10-04,2026-09-17
86,0.5232558139534884,-0.0002109010377216243,0.9449665364776995,-0.005616621518984455,-0.10052189235929257,-0.1387534755721662,-0.06441931581634186,0.11980609418282548,-0.026980836707152542,-0.037038856328578174,21.753116343490305,FTSE100,A_none,no_stop,2x,2022-10-04,2026-09-17
86,0.5813953488372093,0.00016734620045329962,1.045500842414651,0.0026002329898220378,0.07976347828240107,0.11451499398399449,-0.05565106995698843,0.11842105263157894,-0.02040000000000002,-0.03624227016296355,21.753116343490305,FTSE100,A_none,stop_2pct,1x,2022-10-04,2026-09-17
86,0.5232558139534884,-0.00023265379954670064,0.9396329325292307,-0.00608690756699648,-0.11089153047511244,-0.15417503139824387,-0.06515569695852974,0.11842105263157894,-0.020800000000000016,-0.04355497378249529,21.753116343490305,FTSE100,A_none,stop_2pct,2x,2022-10-04,2026-09-17
86,0.5813953488372093,0.0001890989622783757,1.0517212470092645,0.003074439914012128,0.09013035562438013,0.12811672776823851,-0.053138422860067536,0.11980609418282548,-0.026580836707152545,-0.02967901476452972,21.753116343490305,FTSE100,A_none,stop_5pct,1x,2022-10-04,2026-09-17
86,0.5232558139534884,-0.0002109010377216243,0.9449665364776995,-0.005616621518984455,-0.10052189235929257,-0.1387534755721662,-0.06441931581634186,0.11980609418282548,-0.026980836707152542,-0.037038856328578174,21.753116343490305,FTSE100,A_none,stop_5pct,2x,2022-10-04,2026-09-17
86,0.5813953488372093,0.0001890989622783757,1.0517212470092645,0.003074439914012128,0.09013035562438013,0.12811672776823851,-0.053138422860067536,0.11980609418282548,-0.026580836707152545,-0.02967901476452972,21.753116343490305,FTSE100,A_none,stop_10pct,1x,2022-10-04,2026-09-17
86,0.5232558139534884,-0.0002109010377216243,0.9449665364776995,-0.005616621518984455,-0.10052189235929257,-0.1387534755721662,-0.06441931581634186,0.11980609418282548,-0.026980836707152542,-0.037038856328578174,21.753116343490305,FTSE100,A_none,stop_10pct,2x,2022-10-04,2026-09-17
59,0.5084745762711864,-0.000984164424394509,0.7742551016167667,-0.015303995534349357,-0.3856033924869364,-0.570725297300063,-0.07818859565440062,0.0817174515235457,-0.026580836707152545,-0.04741523189718333,14.923649584487535,FTSE100,B_ibs_lt_0.5,no_stop,1x,2022-10-04,2026-09-17
59,0.4745762711864407,-0.0013841644243945091,0.6962875016115101,-0.021172087746999968,-0.5423265509059874,-0.7828132937409219,-0.09486864596562838,0.0817174515235457,-0.026980836707152542,-0.05351212418946982,14.923649584487535,FTSE100,B_ibs_lt_0.5,no_stop,2x,2022-10-04,2026-09-17
59,0.5084745762711864,-0.0010096019589152965,0.7697636914208709,-0.015675511512132645,-0.39622281733887754,-0.5954126191520195,-0.08537034933794452,0.08033240997229917,-0.02040000000000002,-0.05385851944516884,14.923649584487535,FTSE100,B_ibs_lt_0.5,stop_2pct,1x,2022-10-04,2026-09-17
59,0.4745762711864407,-0.0014096019589152965,0.6924227523098729,-0.021541536517365012,-0.5532046115360972,-0.8086864360136069,-0.09992362217117323,0.08033240997229917,-0.020800000000000016,-0.05991677115577998,14.923649584487535,FTSE100,B_ibs_lt_0.5,stop_2pct,2x,2022-10-04,2026-09-17
59,0.5084745762711864,-0.000984164424394509,0.7742551016167667,-0.015303995534349357,-0.3856033924869364,-0.570725297300063,-0.07818859565440062,0.0817174515235457,-0.026580836707152545,-0.04741523189718333,14.923649584487535,FTSE100,B_ibs_lt_0.5,stop_5pct,1x,2022-10-04,2026-09-17
59,0.4745762711864407,-0.0013841644243945091,0.6962875016115101,-0.021172087746999968,-0.5423265509059874,-0.7828132937409219,-0.09486864596562838,0.0817174515235457,-0.026980836707152542,-0.05351212418946982,14.923649584487535,FTSE100,B_ibs_lt_0.5,stop_5pct,2x,2022-10-04,2026-09-17
59,0.5084745762711864,-0.000984164424394509,0.7742551016167667,-0.015303995534349357,-0.3856033924869364,-0.570725297300063,-0.07818859565440062,0.0817174515235457,-0.026580836707152545,-0.04741523189718333,14.923649584487535,FTSE100,B_ibs_lt_0.5,stop_10pct,1x,2022-10-04,2026-09-17
59,0.4745762711864407,-0.0013841644243945091,0.6962875016115101,-0.021172087746999968,-0.5423265509059874,-0.7828132937409219,-0.09486864596562838,0.0817174515235457,-0.026980836707152542,-0.05351212418946982,14.923649584487535,FTSE100,B_ibs_lt_0.5,stop_10pct,2x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.000278965654257085,0.927987194365433,-0.003021039478783627,-0.09089967424327033,-0.12532739909159535,-0.0575404030241905,0.05124653739612189,-0.026580836707152545,-0.03719183857072561,9.358898891966758,FTSE100,C_ibs_lt_0.3,no_stop,1x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.0006789656542570852,0.8317724723996595,-0.0067484245098715645,-0.2212378328747991,-0.3050303799841437,-0.06507398421907884,0.05124653739612189,-0.026980836707152542,-0.04028330664405344,9.358898891966758,FTSE100,C_ibs_lt_0.3,no_stop,2x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.0002776595690972948,0.9283001760488436,-0.002998636990759085,-0.0915722688708332,-0.13226206471981236,-0.057456676245731364,0.05055401662049862,-0.02040000000000002,-0.031078377637844934,9.358898891966758,FTSE100,C_ibs_lt_0.3,stop_2pct,1x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.0006776595690972946,0.8320417286905277,-0.00672609260406154,-0.22349247485335458,-0.3228005217948736,-0.06499087768744494,0.05055401662049862,-0.020800000000000016,-0.03418697021971484,9.358898891966758,FTSE100,C_ibs_lt_0.3,stop_2pct,2x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.000278965654257085,0.927987194365433,-0.003021039478783627,-0.09089967424327033,-0.12532739909159535,-0.0575404030241905,0.05124653739612189,-0.026580836707152545,-0.03719183857072561,9.358898891966758,FTSE100,C_ibs_lt_0.3,stop_5pct,1x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.0006789656542570852,0.8317724723996595,-0.0067484245098715645,-0.2212378328747991,-0.3050303799841437,-0.06507398421907884,0.05124653739612189,-0.026980836707152542,-0.04028330664405344,9.358898891966758,FTSE100,C_ibs_lt_0.3,stop_5pct,2x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.000278965654257085,0.927987194365433,-0.003021039478783627,-0.09089967424327033,-0.12532739909159535,-0.0575404030241905,0.05124653739612189,-0.026580836707152545,-0.03719183857072561,9.358898891966758,FTSE100,C_ibs_lt_0.3,stop_10pct,1x,2022-10-04,2026-09-17
37,0.5945945945945946,-0.0006789656542570852,0.8317724723996595,-0.0067484245098715645,-0.2212378328747991,-0.3050303799841437,-0.06507398421907884,0.05124653739612189,-0.026980836707152542,-0.04028330664405344,9.358898891966758,FTSE100,C_ibs_lt_0.3,stop_10pct,2x,2022-10-04,2026-09-17
28,0.5714285714285714,7.760496413548239e-05,1.0211020480472344,0.00022444514919439662,0.021598056606805967,0.02851623848303995,-0.039052023037043915,0.038781163434903045,-0.026580836707152545,-0.026455442207230284,7.0824099722991685,FTSE100,D_ibs_lt_0.2,no_stop,1x,2022-10-04,2026-09-17
28,0.5714285714285714,-0.00032239503586451763,0.9162399698644559,-0.0026057508508660066,-0.08972501066038681,-0.11846527900471476,-0.04519914862194352,0.038781163434903045,-0.026980836707152542,-0.02918872887007984,7.0824099722991685,FTSE100,D_ibs_lt_0.2,no_stop,2x,2022-10-04,2026-09-17
28,0.5714285714285714,0.0002983491322480723,1.0863064158042273,0.0018271015002706559,0.08822927918854305,0.1308327896096032,-0.0329503735589457,0.038781163434903045,-0.02040000000000002,-0.020273809293307687,7.0824099722991685,FTSE100,D_ibs_lt_0.2,stop_2pct,1x,2022-10-04,2026-09-17
28,0.5714285714285714,-0.0001016508677519274,0.9719837916362469,-0.0010069738902716008,-0.03006069675170111,-0.04457618661066995,-0.03913403873217891,0.038781163434903045,-0.020800000000000016,-0.023021917190841346,7.0824099722991685,FTSE100,D_ibs_lt_0.2,stop_2pct,2x,2022-10-04,2026-09-17
28,0.5714285714285714,7.760496413548239e-05,1.0211020480472344,0.00022444514919439662,0.021598056606805967,0.02851623848303995,-0.039052023037043915,0.038781163434903045,-0.026580836707152545,-0.026455442207230284,7.0824099722991685,FTSE100,D_ibs_lt_0.2,stop_5pct,1x,2022-10-04,2026-09-17
28,0.5714285714285714,-0.00032239503586451763,0.9162399698644559,-0.0026057508508660066,-0.08972501066038681,-0.11846527900471476,-0.04519914862194352,0.038781163434903045,-0.026980836707152542,-0.02918872887007984,7.0824099722991685,FTSE100,D_ibs_lt_0.2,stop_5pct,2x,2022-10-04,2026-09-17
28,0.5714285714285714,7.760496413548239e-05,1.0211020480472344,0.00022444514919439662,0.021598056606805967,0.02851623848303995,-0.039052023037043915,0.038781163434903045,-0.026580836707152545,-0.026455442207230284,7.0824099722991685,FTSE100,D_ibs_lt_0.2,stop_10pct,1x,2022-10-04,2026-09-17
28,0.5714285714285714,-0.00032239503586451763,0.9162399698644559,-0.0026057508508660066,-0.08972501066038681,-0.11846527900471476,-0.04519914862194352,0.038781163434903045,-0.026980836707152542,-0.02918872887007984,7.0824099722991685,FTSE100,D_ibs_lt_0.2,stop_10pct,2x,2022-10-04,2026-09-17
20,0.55,0.0010770040538786276,1.2920284209507276,0.005186746049926194,0.23319500489293074,0.45736751907558515,-0.02476768141354657,0.028393351800554016,-0.02007702537657745,-0.007890636704119713,5.058864265927978,FTSE100,E_close_lt_sma180,no_stop,1x,2022-10-04,2026-09-17
20,0.45,0.0006770040538786278,1.1738667399887635,0.0031563217682675226,0.14658622972514093,0.2639034838425864,-0.0271158168429827,0.028393351800554016,-0.02047702537657745,-0.00829063670411978,5.058864265927978,FTSE100,E_close_lt_sma180,no_stop,2x,2022-10-04,2026-09-17
20,0.55,0.0010608553227074993,1.2863956673262877,0.00510293530142758,0.22896948421344931,0.44373523142207055,-0.02508911003498049,0.028393351800554016,-0.02040000000000002,-0.007890636704119713,5.058864265927978,FTSE100,E_close_lt_sma180,stop_2pct,1x,2022-10-04,2026-09-17
20,0.45,0.0006608553227074995,1.169018489755627,0.003072646152863401,0.142635568810517,0.25458548100085593,-0.02743660248132851,0.028393351800554016,-0.020800000000000016,-0.00829063670411978,5.058864265927978,FTSE100,E_close_lt_sma180,stop_2pct,2x,2022-10-04,2026-09-17
20,0.55,0.0010770040538786276,1.2920284209507276,0.005186746049926194,0.23319500489293074,0.45736751907558515,-0.02476768141354657,0.028393351800554016,-0.02007702537657745,-0.007890636704119713,5.058864265927978,FTSE100,E_close_lt_sma180,stop_5pct,1x,2022-10-04,2026-09-17
20,0.45,0.0006770040538786278,1.1738667399887635,0.0031563217682675226,0.14658622972514093,0.2639034838425864,-0.0271158168429827,0.028393351800554016,-0.02047702537657745,-0.00829063670411978,5.058864265927978,FTSE100,E_close_lt_sma180,stop_5pct,2x,2022-10-04,2026-09-17
20,0.55,0.0010770040538786276,1.2920284209507276,0.005186746049926194,0.23319500489293074,0.45736751907558515,-0.02476768141354657,0.028393351800554016,-0.02007702537657745,-0.007890636704119713,5.058864265927978,FTSE100,E_close_lt_sma180,stop_10pct,1x,2022-10-04,2026-09-17
20,0.45,0.0006770040538786278,1.1738667399887635,0.0031563217682675226,0.14658622972514093,0.2639034838425864,-0.0271158168429827,0.028393351800554016,-0.02047702537657745,-0.00829063670411978,5.058864265927978,FTSE100,E_close_lt_sma180,stop_10pct,2x,2022-10-04,2026-09-17
5,0.4,-0.0015595663039273948,0.6954609037542601,-0.002022645200842832,-0.1960066397104021,-0.5190472476463474,-0.020746402292629473,0.006925207756232687,-0.012958012558012476,-0.007890636704119713,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,1x,2022-10-04,2026-09-17
5,0.4,-0.0019595663039273957,0.6344823002340638,-0.002528310745370077,-0.24627872861532565,-0.652173295917396,-0.021537902832924782,0.006925207756232687,-0.013358012558012477,-0.00829063670411978,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,2x,2022-10-04,2026-09-17
5,0.4,-0.0015595663039273948,0.6954609037542601,-0.002022645200842832,-0.1960066397104021,-0.5190472476463474,-0.020746402292629473,0.006925207756232687,-0.012958012558012476,-0.007890636704119713,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,1x,2022-10-04,2026-09-17
5,0.4,-0.0019595663039273957,0.6344823002340638,-0.002528310745370077,-0.24627872861532565,-0.652173295917396,-0.021537902832924782,0.006925207756232687,-0.013358012558012477,-0.00829063670411978,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,2x,2022-10-04,2026-09-17
5,0.4,-0.0015595663039273948,0.6954609037542601,-0.002022645200842832,-0.1960066397104021,-0.5190472476463474,-0.020746402292629473,0.006925207756232687,-0.012958012558012476,-0.007890636704119713,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,1x,2022-10-04,2026-09-17
5,0.4,-0.0019595663039273957,0.6344823002340638,-0.002528310745370077,-0.24627872861532565,-0.652173295917396,-0.021537902832924782,0.006925207756232687,-0.013358012558012477,-0.00829063670411978,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,2x,2022-10-04,2026-09-17
5,0.4,-0.0015595663039273948,0.6954609037542601,-0.002022645200842832,-0.1960066397104021,-0.5190472476463474,-0.020746402292629473,0.006925207756232687,-0.012958012558012476,-0.007890636704119713,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,1x,2022-10-04,2026-09-17
5,0.4,-0.0019595663039273957,0.6344823002340638,-0.002528310745370077,-0.24627872861532565,-0.652173295917396,-0.021537902832924782,0.006925207756232687,-0.013358012558012477,-0.00829063670411978,1.2647160664819945,FTSE100,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,2x,2022-10-04,2026-09-17
56,0.5892857142857143,0.00012226281259061937,1.036151633213954,0.001154696854457793,0.0509795746285986,0.07342596178639539,-0.03369630666279855,0.07756232686980609,-0.01986472019464718,-0.021961669616771817,14.164819944598337,FTSE100,G_close_gt_sma180_control,no_stop,1x,2022-10-04,2026-09-17
56,0.5535714285714286,-0.00027773718740938067,0.9217098804373606,-0.0045026331839499445,-0.11580727919357503,-0.16212044967482714,-0.03641203813600358,0.07756232686980609,-0.020264720194647177,-0.028988553187514143,14.164819944598337,FTSE100,G_close_gt_sma180_control,no_stop,2x,2022-10-04,2026-09-17
56,0.5892857142857143,-1.4909531050076822e-05,0.9957632746388843,-0.0008240052461917502,-0.0060372958368172915,-0.008310089662466961,-0.033696306662798436,0.07617728531855955,-0.02040000000000002,-0.028577125171621254,14.164819944598337,FTSE100,G_close_gt_sma180_control,stop_2pct,1x,2022-10-04,2026-09-17
56,0.5535714285714286,-0.00041490953105007667,0.887396980137514,-0.006470954889482905,-0.16800874394044313,-0.22581606765327236,-0.036412038136003355,0.07617728531855955,-0.020800000000000016,-0.0355591450313395,14.164819944598337,FTSE100,G_close_gt_sma180_control,stop_2pct,2x,2022-10-04,2026-09-17
56,0.5892857142857143,0.00012226281259061937,1.036151633213954,0.001154696854457793,0.0509795746285986,0.07342596178639539,-0.03369630666279855,0.07756232686980609,-0.01986472019464718,-0.021961669616771817,14.164819944598337,FTSE100,G_close_gt_sma180_control,stop_5pct,1x,2022-10-04,2026-09-17
56,0.5535714285714286,-0.00027773718740938067,0.9217098804373606,-0.0045026331839499445,-0.11580727919357503,-0.16212044967482714,-0.03641203813600358,0.07756232686980609,-0.020264720194647177,-0.028988553187514143,14.164819944598337,FTSE100,G_close_gt_sma180_control,stop_5pct,2x,2022-10-04,2026-09-17
56,0.5892857142857143,0.00012226281259061937,1.036151633213954,0.001154696854457793,0.0509795746285986,0.07342596178639539,-0.03369630666279855,0.07756232686980609,-0.01986472019464718,-0.021961669616771817,14.164819944598337,FTSE100,G_close_gt_sma180_control,stop_10pct,1x,2022-10-04,2026-09-17
56,0.5535714285714286,-0.00027773718740938067,0.9217098804373606,-0.0045026331839499445,-0.11580727919357503,-0.16212044967482714,-0.03641203813600358,0.07756232686980609,-0.020264720194647177,-0.028988553187514143,14.164819944598337,FTSE100,G_close_gt_sma180_control,stop_10pct,2x,2022-10-04,2026-09-17
93,0.5161290322580645,-0.00018206109877804295,0.9595443120214088,-0.005717182785127672,-0.08071849572096601,-0.14406886313201406,-0.13100223586816184,0.1289198606271777,-0.026350897528581597,-0.08284034409176588,23.6712543554007,DAX30,A_none,no_stop,1x,2022-10-13,2026-09-17
93,0.5161290322580645,-0.000582061098778043,0.8759938415446303,-0.015091807974824012,-0.2580622473795733,-0.46059746610975055,-0.13763181412749348,0.1289198606271777,-0.026750897528581594,-0.09236328169971608,23.6712543554007,DAX30,A_none,no_stop,2x,2022-10-13,2026-09-17
93,0.5161290322580645,-0.00041573635353290536,0.9121795366784379,-0.011276785608086759,-0.17976038903310285,-0.31337181178027,-0.124223472972535,0.12752613240418118,-0.02040000000000013,-0.07568588627673623,23.6712543554007,DAX30,A_none,stop_2pct,1x,2022-10-13,2026-09-17
93,0.5161290322580645,-0.0008157363535329053,0.8344517249211324,-0.020601219638608503,-0.3527165305930204,-0.6148819483052604,-0.13090199809720438,0.12752613240418118,-0.020800000000000127,-0.0852801955694964,23.6712543554007,DAX30,A_none,stop_2pct,2x,2022-10-13,2026-09-17
93,0.5161290322580645,-0.00018206109877804295,0.9595443120214088,-0.005717182785127672,-0.08071849572096601,-0.14406886313201406,-0.13100223586816184,0.1289198606271777,-0.026350897528581597,-0.08284034409176588,23.6712543554007,DAX30,A_none,stop_5pct,1x,2022-10-13,2026-09-17
93,0.5161290322580645,-0.000582061098778043,0.8759938415446303,-0.015091807974824012,-0.2580622473795733,-0.46059746610975055,-0.13763181412749348,0.1289198606271777,-0.026750897528581594,-0.09236328169971608,23.6712543554007,DAX30,A_none,stop_5pct,2x,2022-10-13,2026-09-17
93,0.5161290322580645,-0.00018206109877804295,0.9595443120214088,-0.005717182785127672,-0.08071849572096601,-0.14406886313201406,-0.13100223586816184,0.1289198606271777,-0.026350897528581597,-0.08284034409176588,23.6712543554007,DAX30,A_none,stop_10pct,1x,2022-10-13,2026-09-17
93,0.5161290322580645,-0.000582061098778043,0.8759938415446303,-0.015091807974824012,-0.2580622473795733,-0.46059746610975055,-0.13763181412749348,0.1289198606271777,-0.026750897528581594,-0.09236328169971608,23.6712543554007,DAX30,A_none,stop_10pct,2x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.002488433825463197,0.5759248415706171,-0.03705047680694151,-0.8328733230656966,-1.5050148162276273,-0.1557845807511048,0.0808362369337979,-0.026350897528581597,-0.09554535532712405,14.762717770034843,DAX30,B_ibs_lt_0.5,no_stop,1x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.0028884338254631966,0.5277391750483427,-0.04273600488163998,-0.9667524424609113,-1.7469364298670793,-0.17189905449031662,0.0808362369337979,-0.026750897528581594,-0.1027901938906598,14.762717770034843,DAX30,B_ibs_lt_0.5,no_stop,2x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.0025717235213354225,0.5678645130537753,-0.03824642549864288,-0.8563459420914497,-1.5493854474229702,-0.1549763968642902,0.0794425087108014,-0.02040000000000013,-0.08849000508440985,14.762717770034843,DAX30,B_ibs_lt_0.5,stop_2pct,1x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.002971723521335422,0.5206490184175396,-0.0439253728380159,-0.9895400331338295,-1.7903733194969356,-0.17243153195648775,0.0794425087108014,-0.020800000000000127,-0.0957884781100875,14.762717770034843,DAX30,B_ibs_lt_0.5,stop_2pct,2x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.002488433825463197,0.5759248415706171,-0.03705047680694151,-0.8328733230656966,-1.5050148162276273,-0.1557845807511048,0.0808362369337979,-0.026350897528581597,-0.09554535532712405,14.762717770034843,DAX30,B_ibs_lt_0.5,stop_5pct,1x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.0028884338254631966,0.5277391750483427,-0.04273600488163998,-0.9667524424609113,-1.7469364298670793,-0.17189905449031662,0.0808362369337979,-0.026750897528581594,-0.1027901938906598,14.762717770034843,DAX30,B_ibs_lt_0.5,stop_5pct,2x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.002488433825463197,0.5759248415706171,-0.03705047680694151,-0.8328733230656966,-1.5050148162276273,-0.1557845807511048,0.0808362369337979,-0.026350897528581597,-0.09554535532712405,14.762717770034843,DAX30,B_ibs_lt_0.5,stop_10pct,1x,2022-10-13,2026-09-17
58,0.3793103448275862,-0.0028884338254631966,0.5277391750483427,-0.04273600488163998,-0.9667524424609113,-1.7469364298670793,-0.17189905449031662,0.0808362369337979,-0.026750897528581594,-0.1027901938906598,14.762717770034843,DAX30,B_ibs_lt_0.5,stop_10pct,2x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0030026810088663557,0.5084945087279811,-0.032316045602632903,-0.8562048904139512,-1.5621197316233424,-0.12525704559023054,0.059233449477351915,-0.026350897528581597,-0.06827742064742015,10.690243902439024,DAX30,C_ibs_lt_0.3,no_stop,1x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0034026810088663554,0.46551614453693146,-0.03645890166881327,-0.970263611654834,-1.7702163928418595,-0.13677685644800175,0.059233449477351915,-0.026750897528581594,-0.07350810090129378,10.690243902439024,DAX30,C_ibs_lt_0.3,no_stop,2x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0032019084509652164,0.49243553738613766,-0.03440722496060988,-0.8962771745418064,-1.5938243121980205,-0.12899794035383028,0.0578397212543554,-0.02040000000000013,-0.06439949637184383,10.690243902439024,DAX30,C_ibs_lt_0.3,stop_2pct,1x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0036019084509652166,0.45139029011909915,-0.038541973675012,-1.0082450447376734,-1.7929336042475874,-0.14321709977959773,0.0578397212543554,-0.020800000000000127,-0.06965036096111943,10.690243902439024,DAX30,C_ibs_lt_0.3,stop_2pct,2x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0030026810088663557,0.5084945087279811,-0.032316045602632903,-0.8562048904139512,-1.5621197316233424,-0.12525704559023054,0.059233449477351915,-0.026350897528581597,-0.06827742064742015,10.690243902439024,DAX30,C_ibs_lt_0.3,stop_5pct,1x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0034026810088663554,0.46551614453693146,-0.03645890166881327,-0.970263611654834,-1.7702163928418595,-0.13677685644800175,0.059233449477351915,-0.026750897528581594,-0.07350810090129378,10.690243902439024,DAX30,C_ibs_lt_0.3,stop_5pct,2x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0030026810088663557,0.5084945087279811,-0.032316045602632903,-0.8562048904139512,-1.5621197316233424,-0.12525704559023054,0.059233449477351915,-0.026350897528581597,-0.06827742064742015,10.690243902439024,DAX30,C_ibs_lt_0.3,stop_10pct,1x,2022-10-13,2026-09-17
42,0.35714285714285715,-0.0034026810088663554,0.46551614453693146,-0.03645890166881327,-0.970263611654834,-1.7702163928418595,-0.13677685644800175,0.059233449477351915,-0.026750897528581594,-0.07350810090129378,10.690243902439024,DAX30,C_ibs_lt_0.3,stop_10pct,2x,2022-10-13,2026-09-17
32,0.3125,-0.0036330723231142474,0.4746605489289691,-0.02982048327866993,-0.8334960151978037,-1.6319376877435379,-0.12253220426754141,0.04529616724738676,-0.026350897528581597,-0.07385605244478721,8.144947735191638,DAX30,D_ibs_lt_0.2,no_stop,1x,2022-10-13,2026-09-17
32,0.3125,-0.004033072323114247,0.4391239739733108,-0.0329887737975576,-0.9252636367664636,-1.8116134599389724,-0.13235296783454042,0.04529616724738676,-0.026750897528581594,-0.07795159856454092,8.144947735191638,DAX30,D_ibs_lt_0.2,no_stop,2x,2022-10-13,2026-09-17
