n_trades,win_rate,avg_trade,profit_factor,cagr,sharpe,sortino,max_dd,exposure,worst_trade,worst_year,trades_per_year,market,source,filter,stop,cost,data_start,data_end
184,0.3858695652173913,-0.0011742787105207921,0.6762904350969022,-0.056124278726602306,-0.710005671998953,-0.7195679747330344,-0.23888760743727888,0.4626038781163435,-0.10670235608452758,-0.11793935731830774,46.541551246537395,FTSE100,ibkr_daily,A_none,stop_10pct,2x,2022-10-04,2026-09-17
34,0.4117647058823529,0.000679174234089153,1.3506531555657455,0.005677758125786081,0.30911853457300664,0.7208230577564906,-0.026525840770165288,0.07548476454293629,-0.010409598244892447,-0.005673646115665121,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,no_stop,1x,2022-10-04,2026-09-17
34,0.38235294117647056,0.000279174234089153,1.1283121803520886,0.0022256519394778795,0.12706302124066213,0.2922098311770148,-0.028532080491778022,0.07548476454293629,-0.010809598244892448,-0.014783746845847823,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,no_stop,2x,2022-10-04,2026-09-17
34,0.4117647058823529,0.000679174234089153,1.3506531555657455,0.005677758125786081,0.30911853457300664,0.7208230577564906,-0.026525840770165288,0.07548476454293629,-0.010409598244892447,-0.005673646115665121,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,stop_2pct,1x,2022-10-04,2026-09-17
34,0.38235294117647056,0.000279174234089153,1.1283121803520886,0.0022256519394778795,0.12706302124066213,0.2922098311770148,-0.028532080491778022,0.07548476454293629,-0.010809598244892448,-0.014783746845847823,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,stop_2pct,2x,2022-10-04,2026-09-17
34,0.4117647058823529,0.000679174234089153,1.3506531555657455,0.005677758125786081,0.30911853457300664,0.7208230577564906,-0.026525840770165288,0.07548476454293629,-0.010409598244892447,-0.005673646115665121,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,stop_5pct,1x,2022-10-04,2026-09-17
34,0.38235294117647056,0.000279174234089153,1.1283121803520886,0.0022256519394778795,0.12706302124066213,0.2922098311770148,-0.028532080491778022,0.07548476454293629,-0.010809598244892448,-0.014783746845847823,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,stop_5pct,2x,2022-10-04,2026-09-17
34,0.4117647058823529,0.000679174234089153,1.3506531555657455,0.005677758125786081,0.30911853457300664,0.7208230577564906,-0.026525840770165288,0.07548476454293629,-0.010409598244892447,-0.005673646115665121,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,stop_10pct,1x,2022-10-04,2026-09-17
34,0.38235294117647056,0.000279174234089153,1.1283121803520886,0.0022256519394778795,0.12706302124066213,0.2922098311770148,-0.028532080491778022,0.07548476454293629,-0.010809598244892448,-0.014783746845847823,8.600069252077562,FTSE100,ibkr_daily,E_prior_close_lt_sma180,stop_10pct,2x,2022-10-04,2026-09-17
119,0.4369747899159664,-0.0013712816219718102,0.6463083931707695,-0.042913826484470396,-0.5903479129450725,-0.5447598703200509,-0.21435094407429744,0.29916897506925205,-0.10630235608452758,-0.1103639313940632,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,no_stop,1x,2022-10-04,2026-09-17
119,0.3865546218487395,-0.0017712816219718095,0.5692825107993089,-0.05438804350501536,-0.7625511725778212,-0.7266760858690251,-0.24160618403944878,0.29916897506925205,-0.10670235608452758,-0.12628073303470566,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,no_stop,2x,2022-10-04,2026-09-17
119,0.4369747899159664,-0.0005594967884183853,0.8174722434000102,-0.01771074740209755,-0.37256729433284275,-0.49905486426746565,-0.1293239576563453,0.29916897506925205,-0.03191601134981763,-0.04182426934158234,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,stop_2pct,1x,2022-10-04,2026-09-17
119,0.3865546218487395,-0.0009594967884183854,0.7092973879485107,-0.029476369937416758,-0.6389261382404445,-0.863937888246646,-0.15949210611302467,0.29916897506925205,-0.03231601134981763,-0.05440830414378073,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,stop_2pct,2x,2022-10-04,2026-09-17
119,0.4369747899159664,-0.0013712816219718102,0.6463083931707695,-0.042913826484470396,-0.5903479129450725,-0.5447598703200509,-0.21435094407429744,0.29916897506925205,-0.10630235608452758,-0.1103639313940632,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,stop_5pct,1x,2022-10-04,2026-09-17
119,0.3865546218487395,-0.0017712816219718095,0.5692825107993089,-0.05438804350501536,-0.7625511725778212,-0.7266760858690251,-0.24160618403944878,0.29916897506925205,-0.10670235608452758,-0.12628073303470566,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,stop_5pct,2x,2022-10-04,2026-09-17
119,0.4369747899159664,-0.0013712816219718102,0.6463083931707695,-0.042913826484470396,-0.5903479129450725,-0.5447598703200509,-0.21435094407429744,0.29916897506925205,-0.10630235608452758,-0.1103639313940632,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,stop_10pct,1x,2022-10-04,2026-09-17
119,0.3865546218487395,-0.0017712816219718095,0.5692825107993089,-0.05438804350501536,-0.7625511725778212,-0.7266760858690251,-0.24160618403944878,0.29916897506925205,-0.10670235608452758,-0.12628073303470566,30.100242382271468,FTSE100,ibkr_daily,G_prior_close_gt_sma180_control,stop_10pct,2x,2022-10-04,2026-09-17
195,0.5743589743589743,-0.0005049879705198803,0.8688879528877305,-0.029164521783407116,-0.2701403022966969,-0.2272695120271572,-0.24806756561898757,0.4250871080139373,-0.1299854381861419,-0.13349824029030533,49.633275261324044,DAX30,ibkr_daily,A_none,no_stop,1x,2022-10-13,2026-09-17
195,0.5333333333333333,-0.00090498797051988,0.7753221179648081,-0.048265624342152647,-0.4841179160751716,-0.41999885106299156,-0.27099706289675096,0.4250871080139373,-0.13038543818614187,-0.15071226084928446,49.633275261324044,DAX30,ibkr_daily,A_none,no_stop,2x,2022-10-13,2026-09-17
195,0.5692307692307692,-3.401994284124071e-05,0.9899315608364836,-0.003667709317558998,-0.02682669631865485,-0.03630388070244741,-0.14491720225052884,0.4250871080139373,-0.024078391673720324,-0.06301198809621444,49.633275261324044,DAX30,ibkr_daily,A_none,stop_2pct,1x,2022-10-13,2026-09-17
195,0.5333333333333333,-0.0004340199428412407,0.8779803381606828,-0.02325923625135562,-0.3422498755267534,-0.4564681575295096,-0.17621126032868095,0.4250871080139373,-0.02447839167372032,-0.08159405523670127,49.633275261324044,DAX30,ibkr_daily,A_none,stop_2pct,2x,2022-10-13,2026-09-17
195,0.5743589743589743,-9.68575182832549e-05,0.9718719154227949,-0.007292336476606764,-0.06821391994536224,-0.0725276561927889,-0.1792838062393498,0.4250871080139373,-0.05040000000000004,-0.0853601872886195,49.633275261324044,DAX30,ibkr_daily,A_none,stop_5pct,1x,2022-10-13,2026-09-17
195,0.5333333333333333,-0.0004968575182832551,0.8627391419723306,-0.026814223536412274,-0.3499222319253332,-0.3767662473543102,-0.20428012790507866,0.4250871080139373,-0.050800000000000047,-0.09811212937577451,49.633275261324044,DAX30,ibkr_daily,A_none,stop_5pct,2x,2022-10-13,2026-09-17
195,0.5743589743589743,-0.0005049879705198803,0.8688879528877305,-0.029164521783407116,-0.2701403022966969,-0.2272695120271572,-0.24806756561898757,0.4250871080139373,-0.1299854381861419,-0.13349824029030533,49.633275261324044,DAX30,ibkr_daily,A_none,stop_10pct,1x,2022-10-13,2026-09-17
